data_year,offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,age_range_low_num,age_range_high_num
2022,169855324,149547388,0,104,NS,X,99,50,,
2022,169855700,149547708,0,104,NS,X,99,50,,
2022,169855467,149547507,1,16,13,M,20,20,13,
2022,169855468,149547507,2,15,12,M,20,40,09,16
2022,169855469,149547507,3,15,12,M,20,40,09,16
2022,169855470,149547507,4,15,12,M,20,40,09,16
2022,169855189,149547268,1,27,24,M,20,40,19,29
2022,169855399,149547450,0,104,NS,X,99,50,,
2022,169855172,149547252,0,104,NS,X,99,50,,
2022,169855184,149547263,1,52,49,M,20,40,39,59
2022,169855047,149547148,1,40,37,F,20,40,37,
2022,169855216,149547291,0,104,NS,X,99,50,,
2022,169855069,149547166,0,104,NS,X,99,50,,
2022,171401391,150921746,0,104,NS,X,99,50,,
2022,169855121,149547210,1,30,27,M,20,20,27,
2022,169855400,149547451,1,18,15,M,20,40,15,16
2022,169855401,149547451,2,18,15,M,20,40,15,16
2022,169855402,149547451,3,18,15,M,20,40,15,16
2022,169855403,149547451,4,18,15,M,20,40,15,16
2022,169855404,149547451,5,18,15,M,20,40,15,16
2022,169855193,149547273,0,104,NS,X,99,50,,
2022,172120950,151564648,0,104,NS,X,99,50,,
2022,169855179,149547259,0,104,NS,X,99,50,,
2022,169855545,149547571,0,104,NS,X,99,50,,
2022,169855334,149547396,0,104,NS,X,99,50,,
2022,174822788,153943602,1,37,34,M,20,20,34,
2022,187823590,165442752,1,24,21,M,20,20,21,
2022,169855012,149547118,0,104,NS,X,99,50,,
2022,174823216,153943939,1,25,22,M,98,40,22,
2022,171401334,150921696,0,104,NS,X,99,50,,
2022,169855057,149547158,0,104,NS,X,99,50,,
2022,172120965,151564661,1,37,34,M,20,20,34,
2022,172120966,151564661,2,33,30,M,20,20,20,40
2022,174823106,153943866,1,103,00,U,98,40,,
2022,174823107,153943866,2,46,43,M,10,20,43,
2022,169855071,149547168,0,104,NS,X,99,50,,
2022,169855390,149547443,1,42,39,M,20,20,39,
2022,178116070,156855689,1,24,21,M,20,40,21,
2022,178116071,156855689,2,103,00,U,98,40,,
2022,178116072,156855689,3,103,00,U,98,40,,
2022,178116073,156855689,4,103,00,U,98,40,,
2022,169854860,149546991,0,104,NS,X,99,50,,
2022,171401137,150921528,1,34,31,F,20,20,31,
2022,169855277,149547346,0,104,NS,X,99,50,,
2022,183968782,162028562,1,36,33,M,20,20,33,
2022,169855341,149547403,1,37,34,M,98,40,18,50
2022,169855342,149547403,2,37,34,M,98,40,18,50
2022,169855343,149547403,3,103,00,U,98,40,,
2022,169855203,149547280,1,33,30,M,20,40,20,40
2022,169855035,149547138,1,103,00,U,98,40,,
2022,169855036,149547138,2,103,00,U,98,40,,
2022,169855165,149547248,1,27,24,F,98,40,18,30
2022,169855166,149547248,2,27,24,F,98,40,18,30
2022,169855167,149547248,3,27,24,F,98,40,18,30
2022,169855182,149547261,1,47,44,F,20,40,44,
2022,169855254,149547327,0,104,NS,X,99,50,,
2022,171401674,150921988,0,104,NS,X,99,50,,
2022,171401677,150921991,1,28,25,M,20,20,25,
2022,183102393,161263971,1,22,19,M,98,10,19,
2022,169855359,149547417,0,104,NS,X,99,50,,
2022,169855065,149547164,0,104,NS,X,99,50,,
2022,169855096,149547189,0,104,NS,X,99,50,,
2022,187823494,165442670,1,34,31,M,20,20,31,
2022,169855299,149547368,0,104,NS,X,99,50,,
2022,169855333,149547395,1,31,28,M,10,20,28,
2022,169855460,149547502,0,104,NS,X,99,50,,
2022,169854817,149546953,0,104,NS,X,99,50,,
2022,169855455,149547496,1,33,30,M,20,20,30,
2022,187823317,165442518,1,24,21,M,20,40,17,25
2022,169854861,149546992,1,35,32,M,20,20,32,
2022,171401582,150921912,0,104,NS,X,99,50,,
2022,169855472,149547510,0,104,NS,X,99,50,,
2022,169855168,149547250,0,104,NS,X,99,50,,
2022,183102644,161264186,0,104,NS,X,99,50,,
2022,169855428,149547476,0,104,NS,X,99,50,,
2022,169854911,149547033,0,104,NS,X,99,50,,
2022,169854998,149547107,0,104,NS,X,99,50,,
2022,169855435,149547482,1,27,24,M,20,40,18,30
2022,169855436,149547482,2,27,24,M,20,40,18,30
2022,169855437,149547482,3,27,24,F,20,40,18,30
2022,169855021,149547125,0,104,NS,X,99,50,,
2022,169855535,149547561,0,104,NS,X,99,50,,
2022,169854806,149546943,0,104,NS,X,99,50,,
2022,169855034,149547137,0,104,NS,X,99,50,,
2022,169855180,149547260,1,103,00,U,98,40,,
2022,169855181,149547260,2,103,00,U,98,40,,
2022,169855372,149547426,0,104,NS,X,99,50,,
2022,169855407,149547454,0,104,NS,X,99,50,,
2022,169855054,149547155,1,39,36,M,20,20,36,
2022,171401868,150922132,0,104,NS,X,99,50,,
2022,169855173,149547253,0,104,NS,X,99,50,,
2022,169855152,149547238,1,45,42,M,20,40,42,
2022,172120847,151564564,1,60,57,M,20,40,57,
2022,169855571,149547596,0,104,NS,X,99,50,,
2022,169855211,149547288,0,104,NS,X,99,50,,
2022,169856261,149548209,1,34,31,M,98,20,29,34
2022,183968663,162028478,1,30,27,M,20,40,27,
2022,169855271,149547342,0,104,NS,X,99,50,,
2022,171401272,150921647,0,104,NS,X,99,50,,
2022,169855338,149547401,1,35,32,M,10,20,32,
2022,169854921,149547042,1,27,24,M,20,20,24,
2022,169855239,149547312,0,104,NS,X,99,50,,
2022,169855308,149547377,0,104,NS,X,99,50,,
2022,169855026,149547130,1,35,32,M,20,40,15,50
2022,169855027,149547130,2,60,57,U,98,20,15,99
2022,172120940,151564640,1,38,35,F,20,40,30,40
2022,169855433,149547480,0,104,NS,X,99,50,,
2022,171401083,150921484,0,104,NS,X,99,50,,
2022,172120727,151564472,1,32,29,M,20,20,29,
2022,172120728,151564472,2,32,29,M,20,20,29,
2022,186392622,164173275,1,48,45,M,20,20,40,50
2022,186392596,164173252,1,27,24,M,20,40,19,29
2022,169855183,149547262,0,104,NS,X,99,50,,
2022,172120933,151564634,1,36,33,F,20,20,33,
2022,171401318,150921683,2,103,00,M,20,40,,
2022,171401319,150921683,3,22,19,M,20,20,19,
2022,169855358,149547416,0,104,NS,X,99,50,,
2022,169854894,149547018,1,62,59,M,20,20,59,
2022,169855070,149547167,0,104,NS,X,99,50,,
2022,172120734,151564477,1,29,26,F,20,20,26,
2022,169855427,149547474,0,104,NS,X,99,50,,
2022,169855258,149547331,1,30,27,M,20,20,27,
2022,169855378,149547433,0,104,NS,X,99,50,,
2022,169855260,149547333,1,60,57,M,20,40,57,
2022,173462971,152746326,1,103,00,U,98,40,,
2022,173462972,152746326,2,103,00,U,98,40,,
2022,169854978,149547090,0,104,NS,X,99,50,,
2022,187823687,165442837,1,38,35,M,20,40,35,
2022,169854847,149546979,1,35,32,M,20,20,32,
2022,169855169,149547251,1,103,00,U,98,40,,
2022,169855170,149547251,2,103,00,U,98,40,,
2022,169855743,149547750,1,19,16,M,20,20,16,
2022,169855705,149547713,0,104,NS,X,99,50,,
2022,172120633,151564402,1,103,00,U,98,40,,
2022,172120634,151564402,2,103,00,M,98,40,,
2022,172120635,151564402,3,103,00,M,20,40,,
2022,169855607,149547627,0,104,NS,X,99,50,,
2022,169855187,149547266,1,47,44,M,20,40,39,49
2022,169855354,149547411,0,104,NS,X,99,50,,
2022,187823551,165442719,1,26,23,M,98,10,23,
2022,169855212,149547287,1,22,19,M,20,40,15,24
2022,169855213,149547287,2,22,19,M,20,40,15,24
2022,169854979,149547091,1,29,26,U,20,20,26,
2022,169855008,149547115,1,38,35,M,20,40,35,
2022,172120658,151564420,1,46,43,M,20,40,43,
2022,169855062,149547160,1,39,36,M,20,20,36,
2022,169855335,149547397,1,56,53,F,20,20,53,
2022,169855053,149547154,0,104,NS,X,99,50,,
2022,169855241,149547315,1,37,34,M,98,40,19,49
2022,169855415,149547463,1,25,22,M,10,10,22,
2022,169855690,149547700,1,32,29,M,20,40,29,
2022,169854880,149547005,0,104,NS,X,99,50,,
2022,169855541,149547569,1,42,39,M,20,40,39,
2022,171401429,150921780,1,34,31,M,20,20,31,
2022,169855119,149547208,0,104,NS,X,99,50,,
2022,169855764,149547767,1,35,32,M,20,20,32,
2022,171401427,150921779,0,104,NS,X,99,50,,
2022,169854906,149547028,0,104,NS,X,99,50,,
2022,169854907,149547029,1,37,34,M,20,20,34,
2022,169855205,149547282,1,36,33,F,20,20,33,
2022,169855206,149547282,2,24,21,F,20,20,21,
2022,169855028,149547131,0,104,NS,X,99,50,,
2022,169855561,149547588,1,58,55,M,20,40,55,
2022,169855209,149547285,0,104,NS,X,99,50,,
2022,169855369,149547424,1,48,45,M,20,20,45,
2022,186392561,164173222,1,103,00,M,20,40,,
2022,169855521,149547551,1,29,26,F,20,40,26,
2022,169855133,149547221,1,26,23,M,20,20,23,
2022,169855046,149547147,0,104,NS,X,99,50,,
2022,186392584,164173241,0,104,NS,X,99,50,,
2022,169856081,149548048,0,104,NS,X,99,50,,
2022,171401355,150921715,0,104,NS,X,99,50,,
2022,169855473,149547513,0,104,NS,X,99,50,,
2022,169855741,149547749,0,104,NS,X,99,50,,
2022,169855444,149547486,0,104,NS,X,99,50,,
2022,169855141,149547229,0,104,NS,X,99,50,,
2022,169855830,149547828,1,25,22,M,20,40,22,
2022,169855513,149547544,1,103,00,U,98,40,,
2022,169855514,149547544,2,103,00,U,98,40,,
2022,169855476,149547514,0,104,NS,X,99,50,,
2022,169855312,149547380,1,44,41,M,20,20,41,
2022,169855653,149547670,1,52,49,F,20,40,48,50
2022,169855654,149547670,2,55,52,M,20,40,50,55
2022,169855410,149547457,0,104,NS,X,99,50,,
2022,169855832,149547830,0,104,NS,X,99,50,,
2022,169855515,149547545,1,34,31,M,20,40,31,
2022,173462987,152746339,0,104,NS,X,99,50,,
2022,169855610,149547632,0,104,NS,X,99,50,,
2022,169856008,149547991,1,103,00,U,98,40,,
2022,169856009,149547991,2,103,00,U,98,40,,
2022,186392581,164173238,0,104,NS,X,99,50,,
2022,186392612,164173266,1,38,35,M,10,40,30,40
2022,169855498,149547534,0,104,NS,X,99,50,,
2022,169855310,149547379,1,19,16,M,20,40,14,18
2022,169855311,149547379,2,19,16,M,20,40,14,18
2022,169855313,149547379,3,19,16,M,20,40,14,18
2022,169855314,149547379,4,19,16,F,20,40,14,18
2022,169855315,149547379,5,19,16,F,20,40,14,18
2022,169855784,149547786,1,27,24,M,20,40,20,29
2022,186392542,164173204,1,40,37,M,20,40,35,40
2022,169855811,149547810,0,104,NS,X,99,50,,
2022,169855649,149547667,0,104,NS,X,99,50,,
2022,169855245,149547318,0,104,NS,X,99,50,,
2022,171401628,150921948,1,43,40,M,10,40,40,
2022,172120700,151564454,1,54,51,M,20,40,51,
2022,172120909,151564617,0,104,NS,X,99,50,,
2022,169855440,149547484,0,104,NS,X,99,50,,
2022,187823540,165442708,0,104,NS,X,99,50,,
2022,183968651,162028468,1,47,44,M,20,20,44,
2022,169855446,149547489,1,45,42,M,20,20,42,
2022,169855382,149547438,0,104,NS,X,99,50,,
2022,169855759,149547762,0,104,NS,X,99,50,,
2022,169855671,149547687,1,24,21,F,20,20,21,
2022,171401204,150921585,0,104,NS,X,99,50,,
2022,169855550,149547577,1,35,32,M,20,20,32,
2022,169855691,149547701,0,104,NS,X,99,50,,
2022,186392524,164173193,1,73,70,M,20,20,70,
2022,186392507,164173182,1,21,18,M,20,40,17,20
2022,186392508,164173182,2,21,18,M,20,40,17,20
2022,186392509,164173182,3,21,18,M,20,40,17,20
2022,186392510,164173182,4,21,18,M,20,40,17,20
2022,186392511,164173182,5,21,18,M,20,40,17,20
2022,169855890,149547878,1,22,19,M,20,20,19,
2022,169855268,149547339,0,104,NS,X,99,50,,
2022,169855511,149547543,0,104,NS,X,99,50,,
2022,171401155,150921544,0,104,NS,X,99,50,,
2022,171401532,150921869,1,103,00,U,98,40,,
2022,171401533,150921869,2,36,33,M,20,20,33,
2022,183102358,161263946,1,44,41,F,20,40,41,
2022,169855748,149547755,0,104,NS,X,99,50,,
2022,169855520,149547550,1,23,20,M,10,10,20,
2022,169855509,149547540,0,104,NS,X,99,50,,
2022,169855578,149547604,1,103,00,U,98,40,,
2022,169855802,149547802,1,36,33,M,10,10,33,
2022,169855729,149547735,2,20,17,M,20,20,17,
2022,176386731,155324595,1,22,19,M,20,20,19,
2022,172120647,151564412,1,38,35,M,20,20,20,50
2022,169855475,149547512,0,104,NS,X,99,50,,
2022,169855464,149547505,0,104,NS,X,99,50,,
2022,169855548,149547575,1,30,27,F,20,40,27,
2022,169855566,149547593,0,104,NS,X,99,50,,
2022,169856031,149548009,1,57,54,M,20,40,53,55
2022,169855559,149547586,1,34,31,M,20,20,31,
2022,169855525,149547554,0,104,NS,X,99,50,,
2022,169855632,149547654,0,104,NS,X,99,50,,
2022,169855623,149547645,1,53,50,F,20,20,50,
2022,169855556,149547583,1,39,36,F,20,20,36,
2022,169855425,149547472,1,44,41,M,20,20,41,
2022,169855664,149547680,0,104,NS,X,99,50,,
2022,169855961,149547947,0,104,NS,X,99,50,,
2022,169855432,149547479,0,104,NS,X,99,50,,
2022,169855852,149547844,1,43,40,M,20,20,35,45
2022,186392566,164173227,1,32,29,M,20,40,18,40
2022,186392567,164173227,2,32,29,M,20,40,18,40
2022,169855749,149547756,0,104,NS,X,99,50,,
2022,169855727,149547734,0,104,NS,X,99,50,,
2022,169855666,149547682,0,104,NS,X,99,50,,
2022,183968449,162028310,1,48,45,F,20,40,45,
2022,169855202,149547279,1,62,59,M,20,20,59,
2022,172120673,151564434,1,59,56,M,20,20,56,
2022,169855725,149547732,0,104,NS,X,99,50,,
2022,169855670,149547686,1,29,26,U,98,40,18,35
2022,169855965,149547951,1,37,34,F,20,20,34,
2022,169855692,149547702,0,104,NS,X,99,50,,
2022,169855567,149547595,0,104,NS,X,99,50,,
2022,169855720,149547728,0,104,NS,X,99,50,,
2022,172120963,151564659,1,41,38,F,20,20,38,
2022,169855762,149547764,0,104,NS,X,99,50,,
2022,169855773,149547775,0,104,NS,X,99,50,,
2022,169856107,149548070,1,31,28,F,20,40,28,
2022,169856038,149548016,0,104,NS,X,99,50,,
2022,169856022,149548001,1,27,24,M,20,20,24,
2022,169855769,149547771,0,104,NS,X,99,50,,
2022,169855758,149547761,0,104,NS,X,99,50,,
2022,169855827,149547825,2,36,33,M,20,20,33,
2022,169855493,149547528,0,104,NS,X,99,50,,
2022,176386923,155324759,1,42,39,M,20,40,34,44
2022,186373656,164156557,2,27,24,M,20,20,24,
2022,169855668,149547684,1,26,23,M,20,40,23,
2022,169855522,149547552,1,27,24,M,98,40,20,29
2022,169855523,149547552,2,32,29,M,98,40,20,39
2022,187823419,165442606,1,53,50,M,20,40,01,99
2022,169855665,149547681,1,28,25,M,20,20,25,
2022,180981901,159379434,1,37,34,M,20,40,29,39
2022,169855457,149547498,1,35,32,M,20,20,32,
2022,169855922,149547910,1,37,34,M,20,20,34,
2022,169855950,149547937,0,104,NS,X,99,50,,
2022,169855424,149547471,1,45,42,M,20,20,42,
2022,169855714,149547722,0,104,NS,X,99,50,,
2022,169855740,149547747,0,104,NS,X,99,50,,
2022,169855590,149547614,1,39,36,M,20,20,29,44
2022,169855591,149547614,2,39,36,M,20,20,29,44
2022,169855968,149547954,0,104,NS,X,99,50,,
2022,183102585,161264135,1,25,22,M,20,20,22,
2022,172121026,151564709,1,28,25,M,20,20,25,
2022,169855565,149547592,1,22,19,F,20,20,19,
2022,169855421,149547468,0,104,NS,X,99,50,,
2022,172120991,151564680,1,21,18,M,20,20,18,
2022,169855906,149547895,1,30,27,M,20,20,27,
2022,169855621,149547643,0,104,NS,X,99,50,,
2022,179528415,158095390,1,27,24,M,20,20,24,
2022,169855828,149547826,0,104,NS,X,99,50,,
2022,169855605,149547629,1,40,37,F,20,40,37,38
2022,171401106,150921501,0,104,NS,X,99,50,,
2022,169855771,149547773,1,32,29,M,20,40,29,
2022,169855346,149547406,1,103,00,M,20,40,,
2022,169855347,149547406,2,103,00,M,20,40,,
2022,169855256,149547329,1,36,33,M,20,20,33,
2022,169856050,149548028,0,104,NS,X,99,50,,
2022,171401830,150922101,1,18,15,F,20,20,15,
2022,183102354,161263942,1,38,35,M,20,20,34,37
2022,169855993,149547976,1,36,33,M,20,20,33,
2022,171402259,150922484,0,104,NS,X,99,50,,
2022,169855516,149547546,0,104,NS,X,99,50,,
2022,169855655,149547671,0,104,NS,X,99,50,,
2022,169855579,149547605,0,104,NS,X,99,50,,
2022,169855905,149547894,0,104,NS,X,99,50,,
2022,171401254,150921632,0,104,NS,X,99,50,,
2022,172121074,151564751,0,104,NS,X,99,50,,
2022,187823332,165442533,1,57,54,M,20,20,49,59
2022,169855543,149547567,0,104,NS,X,99,50,,
2022,172120815,151564538,0,104,NS,X,99,50,,
2022,169855438,149547483,1,103,00,U,98,40,,
2022,169855439,149547483,2,103,00,U,98,40,,
2022,169855766,149547768,0,104,NS,X,99,50,,
2022,174822983,153943762,0,104,NS,X,99,50,,
2022,169855916,149547903,1,32,29,F,20,20,29,
2022,187823472,165442651,1,41,38,M,20,40,38,
2022,169855397,149547449,1,103,00,U,98,40,,
2022,169855398,149547449,2,103,00,U,98,40,,
2022,169855485,149547522,1,57,54,M,20,20,54,
2022,169856093,149548059,0,104,NS,X,99,50,,
2022,169855765,149547766,1,17,14,M,20,20,14,
2022,187823397,165442586,1,38,35,F,20,20,35,
2022,174823003,153943779,1,33,30,M,20,20,30,
2022,169856113,149548076,0,104,NS,X,99,50,,
2022,187823489,165442666,1,55,52,F,20,20,50,55
2022,171401382,150921737,1,57,54,M,20,40,54,
2022,169855490,149547526,1,103,00,U,98,40,,
2022,169855491,149547526,2,53,50,U,98,40,01,99
2022,169855488,149547524,1,42,39,M,10,10,39,
2022,169855803,149547803,1,53,50,F,20,40,40,60
2022,169855804,149547803,2,35,32,M,20,40,25,40
2022,169855284,149547353,0,104,NS,X,99,50,,
2022,172121009,151564694,1,54,51,M,10,20,51,
2022,169855453,149547494,0,104,NS,X,99,50,,
2022,169855477,149547515,1,40,37,M,20,20,35,40
2022,171401740,150922039,1,29,26,M,20,20,26,
2022,169855596,149547619,0,104,NS,X,99,50,,
2022,169855730,149547737,0,104,NS,X,99,50,,
2022,169856192,149548148,0,104,NS,X,99,50,,
2022,169856051,149548029,1,35,32,M,20,20,32,
2022,169855530,149547559,0,104,NS,X,99,50,,
2022,169855466,149547508,0,104,NS,X,99,50,,
2022,169855663,149547679,1,58,55,M,20,20,55,
2022,169855688,149547698,0,104,NS,X,99,50,,
2022,169855531,149547560,0,104,NS,X,99,50,,
2022,169855831,149547829,0,104,NS,X,99,50,,
2022,169855805,149547804,0,104,NS,X,99,50,,
2022,169855731,149547738,1,29,26,M,20,20,26,
2022,169855825,149547823,0,104,NS,X,99,50,,
2022,180982057,159379567,1,45,42,M,20,20,42,
2022,169855994,149547977,0,104,NS,X,99,50,,
2022,187823245,165442454,0,104,NS,X,99,50,,
2022,171401130,150921519,1,19,16,M,20,20,16,
2022,176387557,155325275,1,29,26,F,20,20,26,
2022,169855507,149547536,0,104,NS,X,99,50,,
2022,169855894,149547883,0,104,NS,X,99,50,,
2022,169855651,149547669,1,103,00,U,98,40,,
2022,169855652,149547669,2,103,00,U,98,40,,
2022,173463336,152746628,1,35,32,M,20,20,32,
2022,169855619,149547641,0,104,NS,X,99,50,,
2022,183968708,162028511,1,34,31,F,10,40,31,
2022,169855445,149547487,0,104,NS,X,99,50,,
2022,169856035,149548013,1,31,28,F,20,20,28,
2022,169855840,149547838,1,103,00,U,98,40,,
2022,169855841,149547838,2,103,00,U,98,40,,
2022,169855842,149547838,3,103,00,U,98,40,,
2022,169855843,149547838,4,103,00,U,98,40,,
2022,169855844,149547838,5,103,00,U,98,40,,
2022,169855845,149547838,6,103,00,U,98,40,,
2022,169855846,149547838,7,103,00,U,98,40,,
2022,171401171,150921559,1,29,26,F,20,20,26,
