"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,122826618,120074016,5,,1
2019,122826617,120074016,4,,
2019,122826626,120074026,7,,
2019,122826625,120074026,4,,
2019,117803132,114331728,7,,
2019,117803131,114331728,5,,
2019,117807524,114336189,7,,
2019,117807526,114336190,7,,
2019,117807525,114336190,4,,
2019,117803141,114331749,4,,
2019,115759459,112098927,6,,
2019,115754802,112095749,6,,
2019,115754949,112089612,6,,
2019,115764682,112095973,6,,
2019,115764685,112089679,6,,
2019,109989060,105563319,7,,
2019,109983865,105563337,5,,
2019,109983866,105563337,7,,
2019,109983758,105567919,7,,
2019,109983763,105563172,7,,
2019,109989011,105563182,4,,
2019,109989042,105563256,6,,
2019,109983783,105563206,6,,
2019,109983790,105563215,7,,
2019,109983795,105563218,6,,
2019,109993832,105567961,1,,
2019,109993833,105567963,4,,
2019,109993891,105558509,7,,
2019,115754769,112095665,6,,
2019,115754787,112089333,7,,
2019,115759457,112095726,4,,
2019,109993835,105567967,4,,
2019,109983806,105558457,6,,
2019,109983805,105563240,5,,
2019,109983817,105563255,7,,
2019,109983826,105563271,7,,
2019,109983836,105563288,7,,
2019,109989067,105558524,4,,
2019,109989068,105558524,8,,
2019,109988998,105563165,7,,
2019,109983768,105558415,7,,
2019,109983769,105567928,7,,
2019,109989012,105567928,4,,
2019,109993867,105558486,7,,
2019,109989046,105558486,5,,
2019,115754788,112095711,4,,
2019,115755018,112096015,7,,
2019,115764677,112089644,6,,
2019,115764537,112098938,7,,
2019,115754989,112095987,7,,
2019,115755000,112089708,7,,
2019,115764701,112096006,4,,
2019,115764715,112096027,7,,
2019,109993816,105563197,6,,
2019,109993839,105563241,7,,
2019,109983810,105563246,6,,
2019,109993858,105558477,1,,
2019,117796849,114346138,1,,
2019,117796851,114346147,4,,
2019,117803149,114336222,4,,
2019,117796869,114346225,6,,
2019,115764592,112095843,7,,
2019,115759531,112095850,6,,
2019,115764675,112095965,6,,
2019,115754930,112089577,7,,
2019,115759588,112095952,4,,
2019,117796916,114346330,4,,
2019,117796917,114346332,4,,
2019,117796918,114346333,7,,
2019,117803180,114346338,7,,
2019,117796922,114346339,4,,
2019,117796927,114346342,7,,
2019,117796928,114346343,7,,
2019,115754937,112089578,1,,
2019,115764654,112095925,6,,
2019,115754970,112089642,7,,
2019,115754978,112089655,7,,
2019,115764689,112089689,6,,
2019,115754995,112089695,4,,
2019,115754996,112089695,7,,
2019,115755008,112089713,6,,
2019,115764700,112089719,4,,
2019,115759614,112089722,5,,
2019,115759615,112089722,7,,
2019,115764705,112096012,7,,
2019,115755016,112089729,4,,
2019,115759622,112089735,6,,
2019,109993871,105563283,6,,
2019,109983840,105558501,7,,
2019,117796854,114346156,1,,
2019,117796932,114346350,4,,
2019,117796871,114346228,7,,
2019,117796930,114346347,7,,
2019,117796933,114346351,7,,
2019,117796936,114346355,6,,
2019,117796937,114346356,7,,
2019,117796938,114346357,4,,
2019,117796939,114346358,4,,
2019,117796940,114346359,5,,
2019,117796941,114346360,7,,
2019,117796943,114346362,4,,
2019,117796944,114346363,4,,
2019,117796945,114346363,7,,
2019,117796947,114346367,7,,
2019,117796946,114346367,5,,
2019,117803191,114331832,7,,
2019,117796950,114346370,7,,
2019,117796952,114346372,7,,
2019,117803193,114346373,1,,
2019,117796953,114346375,4,,
2019,117796957,114346379,7,,
2019,117796959,114346381,7,,
2019,117796961,114346383,4,,
2019,109993843,105567982,6,,
2019,109983846,105563306,6,,
2019,109989062,105563323,6,,
2019,109983774,105563186,6,,
2019,115754946,112095931,4,,
2019,115754819,112089397,6,,
2019,115759493,112089406,6,,
2019,115754825,112089407,6,,
2019,115764578,112089426,4,,
2019,115754982,112089662,4,,
2019,109993807,105563183,4,,
2019,109983771,105563183,8,,
2019,109983770,105563183,7,,
2019,109983776,105563190,6,,
2019,109989058,105558514,4,,
2019,109993897,105558527,6,,
2019,109983818,105563258,6,,
2019,109993864,105563273,6,,
2019,109983835,105558494,4,,
2019,109989050,105558497,6,,
2019,115764652,112089594,7,,
2019,115754943,112099092,7,,
2019,115754959,112089628,6,,
2019,115764676,112089643,6,,
2019,115759594,112099103,6,,
2019,115759602,112095978,7,,
2019,115754986,112089676,6,,
2019,109983781,105558432,7,,
2019,109989021,105558432,5,,
2019,109983784,105563207,6,,
2019,109989049,105568011,6,,
2019,115754813,112089385,7,,
2019,115754840,112095820,4,,
2019,115759522,112099014,6,,
2019,115754861,112099023,6,,
2019,115754882,112089498,6,,
2019,115759553,112095869,6,,
2019,115754956,112089623,7,,
2019,115764671,112089630,7,,
2019,109989020,105567937,6,,
2019,109983785,105563210,6,,
2019,109983800,105567973,1,,
2019,109983813,105563249,7,,
2019,109993848,105558469,1,,
2019,109993877,105563287,6,,
2019,109989065,105558522,6,,
2019,109983759,105563163,7,,
2019,109983766,105563175,7,,
2019,109983767,105563176,4,,
2019,109993808,105567929,4,,
2019,109993812,105558428,7,,
2019,109983801,105563237,6,,
2019,109993875,105558496,4,,
2019,109993876,105558496,7,,
2019,109983837,105563290,6,,
2019,115764589,112095840,1,,
2019,115754872,112089484,6,,
2019,115754875,112089486,6,,
2019,115764617,112095880,4,,
2019,115764636,112095903,7,,
2019,109993810,105563192,6,,
2019,109993831,105567957,6,,
2019,109983853,105563316,6,,
2019,109983861,105563326,6,,
2019,116792826,113191789,4,,
2019,116792827,113191790,7,,
2019,116792828,113191792,7,,
2019,116792829,113191794,4,,
2019,109993795,105567917,4,,
2019,109993800,105567921,4,,
2019,109993801,105567922,4,,
2019,109993802,105567924,4,,
2019,109993803,105567924,7,,
2019,109993804,105558407,4,,
2019,109989006,105558407,7,,
2019,109983777,105567933,6,,
2019,109983779,105558426,7,,
2019,109993814,105558430,7,,
2019,109993815,105567938,6,,
2019,109983780,105567939,6,,
2019,109993818,105558434,4,,
2019,109983782,105567942,6,,
2019,109989024,105567944,6,,
2019,109993820,105558436,6,,
2019,117803152,114346232,5,,1
2019,117803153,114346232,7,1,
2019,117796886,114346283,7,,
2019,117796885,114346283,5,,
2019,117803163,114346286,7,,
2019,117803164,114346291,7,,
2019,117796891,114346293,7,,
2019,109993830,105567953,7,,
2019,109989031,105567956,7,,
2019,109989033,105567965,7,,
2019,109983799,105567972,4,,
2019,109993836,105558450,6,,
2019,109993837,105567975,4,,
2019,109989037,105567977,6,,
2019,109989038,105567978,7,,
2019,109983807,105563243,7,,
2019,109993840,105558458,6,,
2019,109993847,105558465,7,,
2019,109993846,105558465,4,,
2019,109989043,105567988,6,,
2019,109993850,105567989,6,,
2019,109983820,105563259,6,,
2019,109993851,105567991,2,,
2019,109983822,105567995,6,,
2019,109993854,105567996,7,,
2019,109993853,105567996,5,,
2019,109993856,105567998,6,,
2019,109993860,105568000,6,,
2019,109993866,105558484,6,,
2019,109993868,105568006,1,,
2019,109993878,105568012,7,,
2019,109989053,105563297,6,,
2019,109989055,105558504,6,,
2019,109983845,105558508,1,,
2019,109983855,105558518,6,,
2019,109993894,105568025,4,,
2019,117797027,114346469,7,,
2019,117797031,114346473,6,,
2019,117797033,114346474,7,,
2019,117797032,114346474,4,,
2019,117797039,114346485,6,,
2019,117797022,114346463,6,,
2019,117797025,114346466,6,,
2019,117796963,114346386,6,,
2019,117796964,114346387,7,,
2019,117796966,114346391,7,1,
2019,117796968,114346393,7,,
2019,117796969,114346394,6,,
2019,117796970,114346395,4,,
2019,117796971,114346396,6,,
2019,117796972,114346399,6,,
2019,117796975,114346401,4,,
2019,117796977,114346404,7,,
2019,117796981,114346408,4,,
2019,117796984,114346411,7,,
2019,117796983,114346411,4,,
2019,117796986,114346413,4,,
2019,117796988,114346418,4,,
2019,117796989,114346420,6,,
2019,117796990,114346421,6,,
2019,117796991,114346423,6,,
2019,117796993,114346428,4,,
2019,117796994,114346428,7,,
2019,117796998,114346432,7,,
2019,117797006,114346443,1,,
2019,117797007,114346444,4,,
2019,117797009,114346446,7,,
2019,117797019,114346458,7,,
2019,117797020,114346461,4,,
2019,117797021,114346462,6,,
2019,117797050,114346508,1,,
2019,117797051,114346508,4,,
2019,117797054,114346513,7,,
2019,117797053,114346513,5,,
2019,117797055,114346514,6,,
2019,117797058,114346521,4,,
2019,117797063,114346527,7,,
2019,117797069,114346532,4,,
2019,117797071,114346536,5,,
2019,117797072,114346536,7,,
2019,117797074,114346539,6,,
2019,117797076,114346541,7,,
2019,117797075,114346541,5,,
2019,117797077,114346542,6,,
2019,108630312,104064457,4,,
2019,108634953,104064518,6,,
2019,108630298,104067559,5,,
2019,108630299,104067559,7,,
2019,108630320,104059831,6,,
2019,108634947,104064506,7,,
2019,108640027,104059859,6,,
2019,108634907,104064430,1,,
2019,108630335,104059849,6,,
2019,108634948,104064508,6,,
2019,108640038,104059873,5,,
2019,108630353,104059873,7,,
2019,108640035,104067655,6,,
2019,108640034,104059865,6,,
2019,121276955,118309097,7,,
2019,121276954,118309097,5,,
2019,121270002,118309100,7,,
2019,121276962,118309109,4,,
2019,121276963,118301596,7,,
2019,121276966,118309115,7,,
2019,117796873,114331784,7,,
2019,117796877,114331788,6,,
2019,117796879,114346259,7,,
2019,117803156,114331792,7,,
2019,109989071,105563331,6,,
2019,117803154,114336231,7,,
2019,116168231,112536942,5,,
2019,116168232,112536942,7,,
2019,116168233,112536943,6,,
2019,116176671,112530130,4,,
2019,116168235,112530131,7,,
2019,116168236,112534069,6,,
2019,116168237,112536946,4,,
2019,116168239,112536947,6,,
2019,116168241,112530135,7,,
2019,117796868,114346219,6,,
2019,117803172,114331806,7,,
2019,115754801,112095747,6,,
2019,115754807,112098943,6,,
2019,115764554,112095778,7,,
2019,115754834,112098988,7,,
2019,115759503,112098988,5,,
2019,115764584,112095833,7,,
2019,115759520,112089456,7,,
2019,108630357,104064532,7,,
2019,115754733,112089244,4,,
2019,115764446,112089247,6,,
2019,115764449,112089252,4,,
2019,115764453,112095617,4,,
2019,115764492,112098901,4,,
2019,115759448,112098909,6,,
2019,115759557,112089522,7,,
2019,115754782,112089327,6,,
2019,115764523,112089351,7,,
2019,115764529,112089355,6,,
2019,115764535,112089364,6,,
2019,115754809,112095763,6,,
2019,115764613,112089513,7,,
2019,115754888,112089513,5,,
2019,117803182,114331821,7,,
2019,117796926,114346341,7,,
2019,117803181,114331820,7,,
2019,117803183,114331822,4,,
2019,117803185,114331825,7,,
2019,117803187,114331827,4,,
2019,117803188,114331829,4,,
2019,117803190,114331830,7,,
2019,117803189,114331830,4,,
2019,108634902,104064425,6,,
2019,108630296,104059793,1,,
2019,108630313,104064461,6,,
2019,108634952,104064517,6,,
2019,108634912,104064442,4,,
2019,108634913,104064442,8,,
2019,115759476,112098949,7,,
2019,115759478,112098955,1,,
2019,115759479,112098956,4,,
2019,115759480,112098957,4,,
2019,115754752,112089284,4,,
2019,115754767,112089297,7,,
2019,115759462,112095741,1,,
2019,115764456,112098867,7,,
2019,115754738,112098867,5,,
2019,115759431,112089286,6,,
2019,115754777,112095686,4,,
2019,115764519,112098922,7,,
2019,115764539,112089369,6,,
2019,108634927,104064471,6,,
2019,108634939,104064494,7,,
2019,108630334,104064494,5,,
2019,108630338,104064498,6,,
2019,108630343,104064509,6,,
2019,117807519,114336170,4,,
2019,117796850,114336173,7,,
2019,117803138,114346166,7,,
2019,117796859,114336194,7,,
2019,121959576,119076101,7,,
2019,121959577,119076102,7,,
2019,121959578,119076103,7,,
2019,121959579,119076104,7,,
2019,121959580,119076106,7,,
2019,121959581,119076108,7,,
2019,121959590,119076125,7,,
2019,121959589,119076124,7,,
2019,121959591,119076127,5,,
2019,121959592,119076127,7,,
2019,121959594,119076129,7,,
2019,121959593,119076129,5,,
2019,121959595,119076130,7,,
2019,121955013,119070712,4,,
2019,121959582,119076113,6,,
2019,121959583,119076115,4,,
2019,121959584,119070673,7,,
2019,121959585,119076117,5,,
2019,121959586,119076117,7,,
2019,121959587,119076119,4,,
2019,121959588,119076121,7,,
2019,121954995,119076123,7,,
2019,121959598,119076133,7,,
2019,121959597,119076133,4,,
2019,121959599,119076134,7,,
2019,121959601,119076135,7,,
2019,121959600,119076135,4,,
2019,121959603,119076137,7,,
2019,121959604,119076138,7,,
2019,121959605,119076140,7,,
2019,121959606,119076141,7,,
2019,121959607,119076142,4,,
2019,121959608,119076143,7,,
2019,115759569,112089548,6,,
2019,115754936,112095913,7,,
2019,115754969,112089639,6,,
2019,115759601,112099111,7,,
2019,115754984,112089669,4,,
2019,115754994,112089693,6,,
2019,124073625,121549361,7,,
2019,124073632,121549369,7,,
2019,115764684,112095982,4,,
2019,115754987,112089683,6,,
2019,115764717,112096029,7,,
2019,115764716,112096029,5,,
2019,115754932,112089572,6,,
2019,115754975,112089650,7,,
2019,115759613,112089718,7,,
2019,115764699,112089718,4,,
2019,115759623,112089753,6,,
2019,115759633,112089769,6,,
2019,116802037,113196270,7,,
2019,116802043,113196279,5,,1
2019,116802044,113196279,7,1,
2019,116802042,113196279,4,,
2019,116802046,113196283,7,,
2019,116802047,113196285,7,,
2019,116802051,113196289,4,,
2019,116802052,113196290,7,,
2019,116168300,112537033,7,,
2019,116168303,112537041,6,,
2019,116168308,112537047,5,,
2019,116168309,112537047,7,,
2019,116168322,112537068,6,,
2019,116168326,112537075,7,,
2019,116168325,112537075,5,,
2019,116168330,112537080,7,,
2019,116168331,112537082,7,,
2019,116168332,112537084,7,,
2019,116168345,112537108,1,,
2019,116168351,112537124,5,,
2019,116168352,112537124,7,,
2019,116168353,112537125,1,,
2019,116168354,112537127,7,,
2019,116168248,112536954,7,,
2019,116179562,112536957,4,,
2019,116168251,112536962,4,,
2019,116168253,112530143,7,,
2019,116168252,112530143,4,,
2019,116168256,112530145,7,,
2019,116176682,112536966,7,,
2019,116168259,112536968,4,,
2019,116168261,112536971,4,,
2019,116168263,112536973,7,,
2019,116168264,112536974,5,,
2019,116176684,112536974,7,,
2019,116168265,112536975,4,,
2019,116168267,112536979,7,,
2019,116168274,112536993,6,,
2019,116168277,112536999,2,,
2019,116168279,112537002,7,,
2019,116168295,112537025,4,,
2019,116168296,112537028,7,,
2019,116168299,112537032,7,,
2019,116168301,112537036,7,,
2019,116168304,112537043,6,,
2019,116168307,112537045,6,,
2019,116168310,112537048,4,,
2019,116168311,112537048,7,,
2019,116168312,112537049,6,,
2019,116168320,112537060,6,,
2019,116168321,112537067,4,,
2019,116168324,112537073,6,,
2019,116168327,112537076,6,,
2019,116168333,112537086,7,,
2019,116168334,112537087,6,,
2019,116168242,112534072,7,,
2019,116168250,112536958,7,,
2019,116168249,112536958,5,,
2019,122833914,120089734,1,,
2019,122833915,120089737,4,,
2019,116168260,112536969,1,,
2019,116168262,112536972,6,,
2019,116168266,112536976,6,,
2019,116168268,112530151,7,,
2019,116168271,112536984,4,,
2019,122826693,120074111,7,,
2019,122826692,120074111,5,,
2019,116168278,112537000,1,,
2019,116168284,112537006,5,,
2019,116168285,112537006,7,,
2019,116168287,112537012,4,,
2019,116168288,112537014,6,,
2019,116168289,112537016,6,,
2019,116168290,112537017,7,,
2019,116168291,112537019,6,,
2019,116168292,112537021,5,,
2019,116168293,112537023,7,,
2019,116179556,112536940,4,,
2019,116168337,112537090,5,,
2019,116168338,112537090,7,,
2019,116168339,112537092,7,,
2019,116168340,112537093,4,,
2019,116168341,112537095,7,,
2019,116168342,112537101,7,,
2019,116168347,112537111,7,,
2019,116168348,112537114,7,,
2019,116168355,112537128,7,,
2019,116168356,112537129,7,,
2019,116168357,112537130,6,,
2019,116168358,112537131,6,,
2019,116168359,112537132,6,,
2019,116168360,112537133,1,,
2019,116168361,112537135,6,,
2019,116168362,112537136,6,,
2019,116168364,112537138,1,,
2019,116168367,112537141,7,,
2019,116168371,112537148,7,,
2019,116168373,112537152,1,,
2019,116168375,112537154,7,,
2019,116168376,112537155,6,,
2019,116168377,112537156,5,,
2019,116168378,112537156,7,,
2019,116168381,112537162,6,,
2019,116168382,112537163,6,,
2019,116168383,112537164,6,,
2019,116168384,112537165,6,,
2019,116168389,112537175,6,,
2019,116168390,112537177,6,,
2019,116168391,112537178,6,,
2019,116168392,112537179,6,,
2019,116168393,112537180,6,,
2019,116168400,112537188,4,,
2019,116168401,112537188,7,,
2019,116168402,112537190,6,,
2019,116168405,112537193,7,,
2019,116168404,112537193,4,,
2019,116168406,112537196,4,,
2019,116168407,112537197,6,,
2019,116168408,112537200,4,,
2019,116168409,112537201,4,,
2019,116168410,112537202,6,,
2019,116168419,112537213,6,,
2019,116168418,112537213,1,,
2019,116168421,112537218,6,,
2019,116168422,112537219,6,,
2019,116168423,112537220,6,,
2019,116168424,112537221,6,,
2019,116168427,112537225,6,,
2019,116168428,112537228,6,,
2019,116168429,112537229,6,,
2019,116168431,112537232,6,,
2019,116168432,112537233,6,,
2019,116168433,112537235,1,,
2019,116168434,112537236,6,,
2019,116168435,112537237,1,,
2019,116176669,112536934,7,,
2019,116176668,112536934,5,,
2019,116168437,112537245,7,,
2019,116168438,112537246,6,,
2019,116168439,112537248,6,,
2019,116168441,112537253,6,,
2019,116168442,112537254,6,,
2019,116168443,112537255,6,,
2019,116168444,112537256,6,,
2019,116168445,112537257,6,,
2019,116168446,112537258,5,,
2019,116168447,112537258,7,,
2019,116168448,112537259,4,,
2019,116168449,112537262,4,,
2019,116168451,112537265,6,,
2019,116168456,112537270,6,,
2019,116168457,112537271,6,,
2019,116168458,112537273,7,,
2019,116168463,112537281,4,,
2019,116168464,112537281,6,,
2019,116168465,112537283,6,,
2019,116168466,112537284,5,,
2019,116168467,112537284,7,,
2019,116168470,112537288,7,,
2019,116168472,112537291,6,,
2019,116168473,112537292,4,,
2019,116168475,112537297,6,,
2019,116168476,112537298,6,,
2019,116168477,112537307,7,,
2019,116168478,112537308,7,,
2019,116168482,112537312,4,,
2019,116168483,112537312,7,,
2019,116168484,112537314,7,,
2019,116168485,112537315,6,,
2019,116168486,112537316,4,,
2019,116168489,112537319,7,,
2019,116168490,112537320,4,,
2019,116168491,112537322,6,,
2019,116168492,112537323,1,,
2019,116168493,112537324,6,,
2019,116168494,112537325,6,,
2019,116168495,112537326,6,,
2019,116168496,112537327,6,,
2019,116168497,112537328,6,,
2019,116168498,112537329,6,,
2019,116168499,112537330,4,,
2019,116168500,112537331,7,,
2019,116168502,112537333,6,,
2019,116168503,112537334,6,,
2019,116168504,112537335,6,,
2019,116168505,112537336,6,,
2019,116168506,112537337,6,,
2019,116168507,112537338,6,,
2019,116168510,112537341,4,,
2019,116168511,112537346,7,,
2019,116168513,112537352,6,,
2019,116168514,112537353,6,,
2019,116168515,112537354,6,,
2019,116168517,112537356,6,,
2019,116168518,112537357,6,,
2019,116168522,112537359,7,,
2019,116168521,112537359,5,,
2019,116168523,112537360,7,,
2019,116168525,112537362,7,,
2019,116168526,112537363,6,,
2019,116168527,112537364,6,,
2019,116168529,112537366,7,,
2019,116168530,112537367,6,,
2019,116168532,112537370,7,,
2019,116168533,112537371,6,,
2019,116168534,112537373,6,,
2019,116179554,112534060,6,,
2019,115764601,112099035,6,,
2019,115754873,112095858,7,,
2019,115759610,112099120,7,,
2019,115764695,112099120,5,,
2019,115764558,112089396,1,,
2019,115754818,112098964,5,,
2019,115764559,112098964,7,,
2019,115754822,112098971,4,,
2019,115764570,112089410,6,,
2019,115754830,112089415,6,,
2019,115759502,112098986,6,,
2019,115764726,112089754,6,,
2019,115759505,112089430,4,,
2019,115759510,112098999,7,,
2019,115759511,112099000,7,,
2019,115759525,112099018,5,,
2019,115754862,112089475,1,,
2019,115754865,112099027,6,,
2019,115759537,112099039,6,,
2019,115764609,112089499,6,,
2019,115754901,112089519,7,,
2019,115754906,112089524,4,,
2019,115759617,112099128,6,,
2019,115764621,112089531,6,,
2019,115764659,112089604,6,,
2019,115759572,112095904,7,,
2019,115759591,112099100,4,,
2019,116168229,112534062,4,,
2019,116179558,112534064,7,,
2019,116179557,112534064,5,,
2019,116168230,112536941,4,,
2019,116168238,112530132,4,,
2019,116179559,112530132,7,,
2019,116179561,112534073,7,,
2019,116168244,112534074,7,,
2019,116168246,112534075,4,,
2019,115759420,112098856,6,,
2019,115759425,112095615,6,,
2019,115764454,112098866,6,,
2019,115754768,112095662,4,,
2019,115764495,112098903,6,,
2019,115754784,112098913,6,,
2019,115759451,112098918,7,,
2019,115764549,112098948,7,,
2019,115764572,112095804,4,,
2019,115759523,112099015,4,,
2019,115759527,112099020,5,,
2019,115754859,112099020,7,,
2019,115759549,112095865,6,,
2019,115764566,112095797,7,,
2019,115754839,112089436,4,,
2019,115754844,112089441,4,,
2019,115759521,112089455,6,,
2019,115759540,112089487,7,,
2019,115754874,112089487,5,,
2019,115764618,112099065,4,,
2019,115759564,112099075,6,,
2019,115764661,112095935,5,,
2019,115754947,112095935,7,,
2019,115764673,112095963,6,,
2019,115755004,112099121,7,,
2019,115755030,112099136,7,,
2019,115764728,112099139,7,,
2019,115764557,112089395,7,,
2019,115764555,112089395,5,,
2019,115754842,112089439,7,,
2019,115759548,112099052,4,,
2019,115759470,112098947,4,,
2019,115754962,112099098,7,,
2019,115754961,112099098,5,,
2019,115764672,112095960,7,,
2019,115759596,112099107,4,,
2019,115759618,112099129,7,,
2019,115755033,112089760,6,,
2019,115764741,112099151,6,,
2019,115754816,112089393,6,,
2019,115759489,112089401,8,,
2019,115759488,112089401,4,,
2019,115759529,112099025,6,,
2019,115759550,112089502,6,,
2019,115754893,112099057,7,,
2019,115754892,112099057,4,,
2019,115754821,112089398,4,,
2019,115759583,112099097,7,,
2019,115759566,112099076,7,,
2019,115754918,112089541,7,,
2019,115759576,112095919,7,,
2019,115764641,112099087,6,,
2019,115754952,112095943,6,,
2019,115754971,112099102,6,,
2019,115754976,112095969,7,,
2019,115764688,112089688,7,,
2019,115764690,112095994,7,,
2019,115754997,112095996,1,,
2019,115759609,112089702,6,,
2019,115755005,112089711,4,,
2019,116804554,113201652,1,,
2019,116804556,113191686,7,,
2019,116804557,113201658,4,,
2019,116802038,113191689,7,,
2019,116804559,113201661,4,,
2019,116804560,113201661,7,,
2019,115759579,112099094,4,,
2019,115754966,112099101,6,,
2019,115754973,112095967,6,,
2019,115755028,112099135,7,,
2019,115764742,112099152,7,,
2019,117803162,114331795,7,,
2019,117803161,114331795,5,,
2019,117796887,114336247,7,,
2019,117803166,114331796,7,,
2019,117803167,114331798,7,1,
2019,117796897,114331802,7,,
2019,115759496,112095795,6,,
2019,117803170,114331804,4,,
2019,115754837,112089433,7,,
2019,117803171,114331805,7,,
2019,115754866,112095851,6,,
2019,115754877,112095859,6,,
2019,115754879,112099046,7,,
2019,115759559,112089526,4,,
2019,115759573,112099086,7,,
2019,115764568,112089409,7,,
2019,115754852,112089459,4,,
2019,115764595,112099022,4,,
2019,115759533,112089483,4,,
2019,115759560,112089525,4,,
2019,115754921,112099080,6,,
2019,115759582,112099096,6,,
2019,115754958,112089627,4,,
2019,115754998,112089698,6,,
2019,115759611,112099123,7,,
2019,115759422,112095612,6,,
2019,115754735,112098861,1,,
2019,115754741,112098869,4,,
2019,115764477,112095653,7,,
2019,115764493,112095674,4,,
2019,115764497,112095678,7,,
2019,116802048,113201672,7,,
2019,115759626,112089759,7,,
2019,115759625,112089759,5,,
2019,116802119,113196406,6,,
2019,116802120,113196408,7,,
2019,116802124,113196411,6,,
2019,116802125,113196414,1,,
2019,116802126,113196416,6,,
2019,116802138,113196427,6,,
2019,116802141,113196429,6,,
2019,116802142,113196430,6,,
2019,116802143,113196432,5,,
2019,116802144,113196432,7,,
2019,116802148,113196439,6,,
2019,116802149,113196440,6,,
2019,116802152,113196445,4,,
2019,116802164,113196460,7,,
2019,116802165,113196463,7,,
2019,116802166,113196466,5,,
2019,116802167,113196466,7,,
2019,116802171,113196475,7,,
2019,116802173,113196477,7,,
2019,116802176,113196481,6,,
2019,116802179,113196485,6,,
2019,116802181,113196489,6,,
2019,116802187,113196497,6,,
2019,116802188,113196498,6,,
2019,116802189,113196499,6,,
2019,116802195,113196505,6,,
2019,116802197,113196507,5,,
2019,116802198,113196507,7,,
2019,116802200,113196510,1,,
